log_price,Mileage,Year,CarsRange_Budget,CarsRange_Medium,CarsRange_Highend,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
9.657273665778108,0,2016,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
9.263881138904212,195,2011,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
9.433483923290392,190,2008,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.472704636443673,157,2006,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
8.909235279192261,285,1997,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
9.159047077588632,100,2009,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
9.84161214881804,197,2007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8.987196820661973,176,2002,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
9.071078304642676,250,2002,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
9.21024036697585,300,1998,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
9.723163998404846,175,2011,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
9.539644119118783,90,2012,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
9.836278802842678,145,2011,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
8.732304571033183,152,2006,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
8.1886891244442,22,2001,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
